k,assay,train_indiv,train_rows,train_unique,val_rows,val_unique,n_test_files,n_crossdonor_sets,test_rows_mean,val_leaked_frac,primary_test_leaked_frac,crossdonor_leaked_frac_mean,crossdonor_leaked_frac_std,crossdonor_leaked_frac_min,crossdonor_leaked_frac_max,test_leaked_frac_mean,test_leaked_frac_min,test_leaked_frac_max,train_within_dup_frac,label_conflict_seqs_in_test_mean,crossdonor_set_01,crossdonor_set_02,crossdonor_set_03,crossdonor_set_04,crossdonor_set_05,crossdonor_set_06,crossdonor_set_07,crossdonor_set_08,crossdonor_set_09,crossdonor_set_10
5,H3K36me3,3,11168,8491,1396,1299,11,10,1396.0,0.3302292263610315,0.33739255014326647,0.876432664756447,0.18946934982032504,0.33739255014326647,0.9448424068767909,0.8274290179734305,0.33739255014326647,0.9448424068767909,0.23970272206303725,24.09090909090909,0.33739255014326647,0.9376790830945558,0.9276504297994269,0.9448424068767909,0.9426934097421203,0.9391117478510028,0.9348137535816619,0.9348137535816619,0.9305157593123209,0.9348137535816619
5,H3K36me3,4,17542,12205,2193,2010,11,10,2193.0,0.3967168262653899,0.4409484724122207,0.8935248518011857,0.15908693337902488,0.4409484724122207,0.9521203830369357,0.8523815445840068,0.4409484724122207,0.9521203830369357,0.3042412495724547,52.18181818181818,0.4409484724122207,0.937984496124031,0.9489284085727314,0.937984496124031,0.945280437756498,0.9439124487004104,0.9398084815321477,0.9521203830369357,0.9466484268125855,0.9416324669402645
5,H3K4me1,1,15809,12096,1976,1831,11,10,1977.0,0.3350202429149798,0.35255437531613554,0.8781487101669196,0.18471044346734927,0.35255437531613554,0.9413252402630248,0.8303674069986665,0.35255437531613554,0.9413252402630248,0.23486621544689734,19.818181818181817,0.35255437531613554,0.9408194233687405,0.934243803743045,0.9291856348002023,0.9357612544258979,0.9403136064744563,0.9357612544258979,0.9352554375316136,0.936267071320182,0.9413252402630248
5,H3K4me1,2,7008,5575,876,820,11,10,876.0,0.295662100456621,0.2899543378995434,0.8664383561643836,0.20262333768000793,0.2899543378995434,0.9372146118721462,0.8140307181403071,0.2899543378995434,0.9372146118721462,0.20448059360730594,8.363636363636363,0.2899543378995434,0.9337899543378996,0.9246575342465754,0.9257990867579908,0.9223744292237442,0.9269406392694064,0.934931506849315,0.932648401826484,0.9372146118721462,0.9360730593607306
5,H3K4me1,3,6166,4678,771,719,11,10,771.0,0.30739299610894943,0.33722438391699094,0.8734111543450066,0.18861497291624527,0.33722438391699094,0.9494163424124513,0.8246669024879142,0.33722438391699094,0.9494163424124513,0.24132338631203373,6.181818181818182,0.33722438391699094,0.9299610894941635,0.9273670557717251,0.940337224383917,0.9494163424124513,0.9286640726329443,0.9234760051880675,0.9364461738002594,0.9416342412451362,0.9195849546044098
5,H3K4me1,4,11366,8120,1421,1276,11,10,1421.0,0.40253342716396906,0.39901477832512317,0.8862772695285012,0.17130587233694286,0.39901477832512317,0.952146375791696,0.8419806794191032,0.39901477832512317,0.952146375791696,0.28558859757170507,29.454545454545453,0.39901477832512317,0.9429978888106967,0.9359605911330049,0.9331456720619282,0.9415904292751583,0.9373680506685432,0.9352568613652358,0.9472202674173118,0.952146375791696,0.9380717804363125
5,H3K4me3,1,33611,18987,4201,3576,11,10,4202.0,0.5934301356819804,0.6180390290337935,0.927677296525464,0.10881459392807781,0.6180390290337935,0.9662065683008091,0.8995283631171304,0.6180390290337935,0.9662065683008091,0.4350956532087709,502.8181818181818,0.6180390290337935,0.9662065683008091,0.9597810566396954,0.9597810566396954,0.9635887672536887,0.9619228938600667,0.9607329842931938,0.9635887672536887,0.9626368396001904,0.9604950023798191
5,H3K4me3,2,18316,10732,2290,1940,11,10,2290.0,0.5506550218340611,0.5454148471615721,0.9117467248908296,0.1287801562033272,0.5454148471615721,0.9593886462882096,0.8784438269154425,0.5454148471615721,0.9593886462882096,0.4140642061585499,160.27272727272728,0.5454148471615721,0.9572052401746725,0.9502183406113537,0.9506550218340611,0.9467248908296944,0.9524017467248909,0.9593886462882096,0.9471615720524017,0.9528384279475982,0.9554585152838428
5,H3K4me3,3,33185,19080,4148,3492,11,10,4149.0,0.5556894889103182,0.5755603759942155,0.9199325138587613,0.12101454998197525,0.5755603759942155,0.9616775126536515,0.8886259558710752,0.5755603759942155,0.9616775126536515,0.42504143438300435,399.27272727272725,0.5755603759942155,0.9578211617257171,0.9616775126536515,0.9585442275247047,0.9558929862617498,0.9597493371896842,0.9597493371896842,0.9578211617257171,0.9570980959267293,0.955410942395758
5,H3K4me3,4,33083,16546,4135,3394,11,10,4136.0,0.6636033857315599,0.6948742746615088,0.9420696324951644,0.08687137293370008,0.6948742746615088,0.9721953578336557,0.9195973272375594,0.6948742746615088,0.9721953578336557,0.49986397847837255,430.8181818181818,0.6948742746615088,0.9707446808510638,0.9721953578336557,0.968568665377176,0.9688104448742747,0.969294003868472,0.9721953578336557,0.968568665377176,0.9676015473887815,0.96784332688588
